3.248880	0.01413     	0.011574    8.488488	0.003403    	0.0027874   
3.256543	0.013615    	0.011136    8.508509	0.0032791   	0.002682    
3.264205	0.013272    	0.010838    8.528529	0.0031964   	0.0026103   
3.271868	0.013094    	0.010676    8.548549	0.0031536   	0.0025713   
3.279530	0.013075    	0.010645    8.568569	0.0031491   	0.0025636   
3.287193	0.013207    	0.010736    8.588589	0.0031808   	0.0025857   
3.294855	0.013478    	0.010942    8.608609	0.0032462   	0.0026353   
3.302518	0.013878    	0.011253    8.628629	0.0033423   	0.0027101   
3.310180	0.014392    	0.011658    8.648649	0.0034661   	0.0028076   
3.317842	0.015006    	0.012145    8.668669	0.003614    	0.0029249   
3.325505	0.015705    	0.012701    8.688689	0.0037824   	0.003059    
3.333167	0.016473    	0.013315    8.708709	0.0039673   	0.0032067   
3.340830	0.017293    	0.013971    8.728729	0.0041649   	0.0033648   
3.348492	0.018149    	0.014657    8.748749	0.004371    	0.00353     
3.356155	0.019023    	0.015358    8.768769	0.0045815   	0.0036989   
3.363817	0.019898    	0.016061    8.788789	0.0047922   	0.0038682   
3.371480	0.020757    	0.016752    8.808809	0.0049992   	0.0040345   
3.379142	0.021585    	0.017417    8.828829	0.0051986   	0.0041949   
3.386805	0.022366    	0.018045    8.848849	0.0053866   	0.0043461   
3.394467	0.023084    	0.018624    8.868869	0.0055597   	0.0044854   
3.402129	0.023728    	0.019142    8.888889	0.0057147   	0.0046101   
3.409792	0.024285    	0.01959     8.908909	0.0058488   	0.004718    
3.417454	0.024744    	0.01996     8.928929	0.0059595   	0.0048071   
3.425117	0.025098    	0.020244    8.948949	0.0060446   	0.0048757   
3.432779	0.025339    	0.020438    8.968969	0.0061028   	0.0049224   
3.440442	0.025464    	0.020538    8.988989	0.0061327   	0.0049464   
3.448104	0.025468    	0.020541    9.009009	0.0061338   	0.0049472   
3.455767	0.025353    	0.020448    9.029029	0.006106    	0.0049247   
3.463429	0.025119    	0.020259    9.049049	0.0060497   	0.0048792   
3.471092	0.024771    	0.019977    9.069069	0.0059658   	0.0048114   
3.478754	0.024313    	0.019607    9.089089	0.0058555   	0.0047223   
3.486416	0.023753    	0.019155    9.109109	0.0057206   	0.0046134   
3.494079	0.0231      	0.018628    9.129129	0.0055634   	0.0044863   
3.501741	0.022364    	0.018033    9.149149	0.0053861   	0.0043432   
3.509404	0.021556    	0.017381    9.169169	0.0051917   	0.0041861   
3.517066	0.02069     	0.016681    9.189189	0.0049829   	0.0040175   
3.524729	0.019777    	0.015944    9.209209	0.0047631   	0.0038399   
3.532391	0.018831    	0.015179    9.229229	0.0045354   	0.0036558   
3.540054	0.017866    	0.014399    9.249249	0.0043029   	0.0034679   
3.547716	0.016895    	0.013614    9.269269	0.004069    	0.0032788   
3.555379	0.015931    	0.012834    9.289289	0.0038368   	0.0030909   
3.563041	0.014985    	0.012069    9.309309	0.0036091   	0.0029067   
3.570703	0.014071    	0.011328    9.329329	0.0033889   	0.0027284   
3.578366	0.013198    	0.010621    9.349349	0.0031787   	0.002558    
3.586028	0.012376    	0.0099545   9.369369	0.0029808   	0.0023975   
3.593691	0.011614    	0.0093355   9.389389	0.0027971   	0.0022484   
3.601353	0.010918    	0.0087698   9.409409	0.0026296   	0.0021121   
3.609016	0.010295    	0.008262    9.429429	0.0024795   	0.0019898   
3.616678	0.0097487   	0.0078159   9.449449	0.0023479   	0.0018824   
3.624341	0.0092826   	0.0074339   9.469469	0.0022356   	0.0017904   
3.632003	0.0088985   	0.0071176   9.489489	0.0021431   	0.0017142   
3.639666	0.0085971   	0.0068674   9.509510	0.0020705   	0.001654    
3.647328	0.0083777   	0.0066829   9.529530	0.0020177   	0.0016095   
3.654990	0.0082384   	0.0065626   9.549550	0.0019842   	0.0015805   
3.662653	0.0081766   	0.0065042   9.569570	0.0019693   	0.0015665   
3.670315	0.0081882   	0.0065047   9.589590	0.0019721   	0.0015666   
3.677978	0.0082686   	0.0065602   9.609610	0.0019914   	0.00158     
3.685640	0.0084122   	0.0066664   9.629630	0.002026    	0.0016056   
3.693303	0.0086127   	0.0068182   9.649650	0.0020743   	0.0016421   
3.700965	0.0088632   	0.0070102   9.669670	0.0021346   	0.0016883   
3.708628	0.0091564   	0.0072364   9.689690	0.0022052   	0.0017428   
3.716290	0.0094845   	0.0074907   9.709710	0.0022843   	0.0018041   
3.723953	0.0098395   	0.0077668   9.729730	0.0023698   	0.0018706   
3.731615	0.010213    	0.0080581   9.749750	0.0024598   	0.0019407   
3.739277	0.010597    	0.008358    9.769770	0.0025523   	0.002013    
3.746940	0.010984    	0.0086601   9.789790	0.0026453   	0.0020857   
3.754602	0.011364    	0.0089579   9.809810	0.002737    	0.0021574   
3.762265	0.011731    	0.0092454   9.829830	0.0028253   	0.0022267   
3.769927	0.012077    	0.0095165   9.849850	0.0029087   	0.002292    
3.777590	0.012395    	0.009766    9.869870	0.0029853   	0.0023521   
3.785252	0.012679    	0.0099886   9.889890	0.0030536   	0.0024057   
3.792915	0.012923    	0.01018     9.909910	0.0031124   	0.0024518   
3.800577	0.013122    	0.010336    9.929930	0.0031604   	0.0024894   
3.808240	0.013272    	0.010454    9.949950	0.0031965   	0.0025178   
3.815902	0.01337     	0.010531    9.969970	0.0032201   	0.0025362   
3.823564	0.013413    	0.010564    9.989990	0.0032305   	0.0025444   
3.831227	0.0134      	0.010554    10.010010	0.0032274   	0.0025418   
3.838889	0.013331    	0.010499    10.030030	0.0032106   	0.0025286   
3.846552	0.013204    	0.010399    10.050050	0.0031802   	0.0025046   
3.854214	0.013023    	0.010256    10.070070	0.0031364   	0.0024701   
3.861877	0.012788    	0.010071    10.090090	0.0030798   	0.0024255   
3.869539	0.012502    	0.0098459   10.110110	0.003011    	0.0023713   
3.877202	0.012169    	0.0095836   10.130130	0.0029308   	0.0023081   
3.884864	0.011793    	0.0092873   10.150150	0.0028402   	0.0022368   
3.892527	0.011378    	0.0089603   10.170170	0.0027402   	0.002158    
3.900189	0.010929    	0.0086067   10.190190	0.0026321   	0.0020728   
3.907851	0.010451    	0.0082304   10.210210	0.002517    	0.0019822   
3.915514	0.0099497   	0.0078356   10.230230	0.0023963   	0.0018871   
3.923176	0.0094304   	0.0074267   10.250250	0.0022712   	0.0017887   
3.930839	0.0088986   	0.0070079   10.270270	0.0021431   	0.0016878   
3.938501	0.0083594   	0.0065833   10.290290	0.0020133   	0.0015855   
3.946164	0.007818    	0.0061569   10.310310	0.0018829   	0.0014828   
3.953826	0.0072791   	0.0057325   10.330330	0.0017531   	0.0013806   
3.961489	0.0067473   	0.0053137   10.350350	0.001625    	0.0012797   
3.969151	0.0062264   	0.0049035   10.370370	0.0014996   	0.001181    
3.976814	0.0057202   	0.0045048   10.390390	0.0013777   	0.001085    
3.984476	0.0052318   	0.0041202   10.410410	0.00126     	0.00099231  
3.992138	0.0047638   	0.0037516   10.430430	0.0011473   	0.00090354  
3.999801	0.0043183   	0.0034008   10.450450	0.00104     	0.00081905  
4.007463	0.0038971   	0.0030691   10.470470	0.00093858  	0.00073916  
4.015126	0.0035013   	0.0027573   10.490490	0.00084326  	0.00066408  
4.022788	0.0031317   	0.0024663   10.510511	0.00075424  	0.00059398  
4.030451	0.0027886   	0.0021961   10.530531	0.00067162  	0.00052891  
4.038113	0.0024721   	0.0019468   10.550551	0.00059538  	0.00046888  
4.045776	0.0021817   	0.0017182   10.570571	0.00052545  	0.0004138   
4.053438	0.0019169   	0.0015096   10.590591	0.00046167  	0.00036357  
4.061100	0.0016767   	0.0013204   10.610611	0.00040382  	0.00031802  
4.068763	0.0014601   	0.0011499   10.630631	0.00035165  	0.00027693  
4.076425	0.0012658   	0.00099685  10.650651	0.00030486  	0.00024008  
4.084088	0.0010925   	0.00086035  10.670671	0.00026311  	0.00020721  
4.091750	0.00093868  	0.00073924  10.690691	0.00022607  	0.00017804  
4.099413	0.00080295  	0.00063234  10.710711	0.00019338  	0.00015229  
4.107075	0.00068379  	0.0005385   10.730731	0.00016468  	0.00012969  
4.114738	0.00057972  	0.00045654  10.750751	0.00013962  	0.00010995  
4.122400	0.0004893   	0.00038533  10.770771	0.00011784  	9.2804e-05  
4.130063	0.00041114  	0.00032378  10.790791	9.902e-05   	7.7981e-05  
4.137725	0.00034393  	0.00027085  10.810811	8.2833e-05  	6.5233e-05  
4.145387	0.00028643  	0.00022557  10.830831	6.8984e-05  	5.4326e-05  
4.153050	0.00023748  	0.00018702  10.850851	5.7194e-05  	4.5042e-05  
4.160712	0.00019601  	0.00015437  10.870871	4.7208e-05  	3.7178e-05  
4.168375	0.00016107  	0.00012685  10.890891	3.8792e-05  	3.055e-05   
4.176037	0.00013177  	0.00010377  10.910911	3.1735e-05  	2.4992e-05  
4.183700	0.00010731  	8.4513e-05  10.930931	2.5846e-05  	2.0354e-05  
4.191362	8.7011e-05  	6.8523e-05  10.950951	2.0956e-05  	1.6503e-05  
4.199025	7.0234e-05  	5.5311e-05  10.970971	1.6915e-05  	1.3321e-05  
4.206687	5.644e-05   	4.4448e-05  10.990991	1.3593e-05  	1.0705e-05  
4.214350	4.5153e-05  	3.5559e-05  11.011011	1.0875e-05  	8.5642e-06  
4.222012	3.5963e-05  	2.8322e-05  11.031031	8.6613e-06  	6.821e-06   
4.229674	2.8515e-05  	2.2456e-05  11.051051	6.8677e-06  	5.4085e-06  
4.237337	2.2509e-05  	1.7727e-05  11.071071	5.4212e-06  	4.2693e-06  
4.244999	1.7689e-05  	1.3931e-05  11.091091	4.2603e-06  	3.3551e-06  
4.252662	1.384e-05   	1.0899e-05  11.111111	3.3332e-06  	2.6249e-06  
4.260324	1.0779e-05  	8.4891e-06  11.131131	2.5961e-06  	2.0445e-06  
4.267987	8.3586e-06  	6.5826e-06  11.151151	2.0131e-06  	1.5854e-06  
4.275649	6.4525e-06  	5.0815e-06  11.171171	1.554e-06   	1.2238e-06  
4.283312	4.9589e-06  	3.9053e-06  11.191191	1.1943e-06  	9.4055e-07  
4.290974	3.7941e-06  	2.9879e-06  11.211211	9.1378e-07  	7.1962e-07  
4.298637	2.89e-06    	2.2759e-06  11.231231	6.9602e-07  	5.4813e-07  
4.306299	2.1915e-06  	1.7258e-06  11.251251	5.278e-07   	4.1565e-07  
4.313961	1.6544e-06  	1.3029e-06  11.271271	3.9845e-07  	3.1379e-07  
4.321624	1.2434e-06  	9.7921e-07  11.291291	2.9946e-07  	2.3583e-07  
4.329286	9.3034e-07  	7.3267e-07  11.311311	2.2407e-07  	1.7646e-07  
4.336949	6.9301e-07  	5.4576e-07  11.331331	1.669e-07   	1.3144e-07  
4.344611	5.1392e-07  	4.0472e-07  11.351351	1.2377e-07  	9.7474e-08  
4.352274	3.7941e-07  	2.9879e-07  11.371371	9.1378e-08  	7.1962e-08  
4.359936	2.7886e-07  	2.1961e-07  11.391391	6.7161e-08  	5.2891e-08  
4.367599	2.0405e-07  	1.6069e-07  11.411411	4.9143e-08  	3.8701e-08  
4.375261	1.4864e-07  	1.1706e-07  11.431431	3.5798e-08  	2.8192e-08  
4.382924	1.0779e-07  	8.4891e-08  11.451451	2.5961e-08  	2.0445e-08  
4.390586	7.7826e-08  	6.129e-08   11.471471	1.8744e-08  	1.4761e-08  
4.398248	5.5939e-08  	4.4053e-08  11.491491	1.3472e-08  	1.061e-08   
4.405911	4.0028e-08  	3.1523e-08  11.511512	9.6404e-09  	7.5921e-09  
4.413573	2.8515e-08  	2.2456e-08  11.531532	6.8677e-09  	5.4085e-09  
4.421236	2.0223e-08  	1.5926e-08  11.551552	4.8706e-09  	3.8357e-09  
4.428898	1.4279e-08  	1.1245e-08  11.571572	3.4389e-09  	2.7082e-09  
4.436561	1.0037e-08  	7.9041e-09  11.591592	2.4172e-09  	1.9036e-09  
4.444223	7.0235e-09  	5.5311e-09  11.611612	1.6915e-09  	1.3321e-09  
4.451886	4.893e-09   	3.8533e-09  11.631632	1.1784e-09  	9.2805e-10  
4.459548	0           	0           11.651652	0           	0           
4.467211	0           	0           11.671672	0           	0           
4.474873	0           	0           11.691692	0           	0           
4.482535	0           	0           11.711712	0           	0           
4.490198	0           	0           11.731732	0           	0           
4.497860	0           	0           11.751752	0           	0           
4.505523	0           	0           11.771772	0           	0           
4.513185	0           	0           11.791792	0           	0           
4.520848	0           	0           11.811812	0           	0           
4.528510	0           	0           11.831832	0           	0           
4.536173	0           	0           11.851852	0           	0           
4.543835	0           	0           11.871872	0           	0           
4.551498	0           	0           11.891892	0           	0           
4.559160	0           	0           11.911912	0           	0           
4.566822	0           	0           11.931932	0           	0           
4.574485	0           	0           11.951952	0           	0           
4.582147	0           	0           11.971972	0           	0           
4.589810	0           	0           11.991992	0           	0           
4.597472	0           	0           12.012012	0           	0           
4.605135	0           	0           12.032032	0           	0           
4.612797	0           	0           12.052052	0           	0           
4.620460	0           	0           12.072072	0           	0           
4.628122	0           	0           12.092092	0           	0           
4.635785	0           	0           12.112112	0           	0           
4.643447	0           	0           12.132132	0           	0           
4.651109	0           	0           12.152152	0           	0           
4.658772	0           	0           12.172172	0           	0           
4.666434	0           	0           12.192192	0           	0           
4.674097	0           	0           12.212212	0           	0           
4.681759	0           	0           12.232232	0           	0           
4.689422	0           	0           12.252252	0           	0           
4.697084	0           	0           12.272272	0           	0           
4.704747	0           	0           12.292292	0           	0           
4.712409	0           	0           12.312312	0           	0           
4.720072	0           	0           12.332332	0           	0           
4.727734	0           	0           12.352352	0           	0           
4.735396	0           	0           12.372372	0           	0           
4.743059	0           	0           12.392392	0           	0           
4.750721	0           	0           12.412412	0           	0           
4.758384	0           	0           12.432432	0           	0           
4.766046	0           	0           12.452452	0           	0           
4.773709	0           	0           12.472472	0           	0           
4.781371	0           	0           12.492492	0           	0           
4.789034	0           	0           12.512513	0           	0           
4.796696	0           	0           12.532533	0           	0           
4.804359	0           	0           12.552553	0           	0           
4.812021	0           	0           12.572573	0           	0           
4.819683	0           	0           12.592593	0           	0           
4.827346	0           	0           12.612613	0           	0           
4.835008	0           	0           12.632633	0           	0           
4.842671	0           	0           12.652653	0           	0           
4.850333	0           	0           12.672673	0           	0           
4.857996	0           	0           12.692693	0           	0           
4.865658	0           	0           12.712713	0           	0           
4.873321	0           	0           12.732733	0           	0           
4.880983	0           	0           12.752753	0           	0           
4.888646	0           	0           12.772773	0           	0           
4.896308	0           	0           12.792793	0           	0           
4.903970	0           	0           12.812813	0           	0           
4.911633	0           	0           12.832833	0           	0           
4.919295	0           	0           12.852853	0           	0           
4.926958	0           	0           12.872873	0           	0           
4.934620	0           	0           12.892893	0           	0           
4.942283	0           	0           12.912913	0           	0           
4.949945	0           	0           12.932933	0           	0           
4.957608	0           	0           12.952953	0           	0           
4.965270	0           	0           12.972973	0           	0           
4.972932	0           	0           12.992993	0           	0           
4.980595	0           	0           13.013013	0           	0           
4.988257	0           	0           13.033033	0           	0           
4.995920	0           	0           13.053053	0           	0           
5.003582	0           	0           13.073073	0           	0           
5.011245	0           	0           13.093093	0           	0           
5.018907	0           	0           13.113113	0           	0           
5.026570	0           	0           13.133133	0           	0           
5.034232	0           	0           13.153153	0           	0           
5.041895	0           	0           13.173173	0           	0           
5.049557	0           	0           13.193193	0           	0           
5.057219	0           	0           13.213213	0           	0           
5.064882	0           	0           13.233233	0           	0           
5.072544	0           	0           13.253253	0           	0           
5.080207	0           	0           13.273273	0           	0           
5.087869	0           	0           13.293293	0           	0           
5.095532	0           	0           13.313313	0           	0           
5.103194	0           	0           13.333333	0           	0           
5.110857	0           	0           13.353353	0           	0           
5.118519	0           	0           13.373373	0           	0           
5.126182	0           	0           13.393393	0           	0           
5.133844	0           	0           13.413413	0           	0           
5.141506	0           	0           13.433433	0           	0           
5.149169	0           	0           13.453453	0           	0           
5.156831	0           	0           13.473473	0           	0           
5.164494	0           	0           13.493493	0           	0           
5.172156	0           	0           13.513514	0           	0           
5.179819	0           	0           13.533534	0           	0           
5.187481	0           	0           13.553554	0           	0           
5.195144	0           	0           13.573574	0           	0           
5.202806	0           	0           13.593594	0           	0           
5.210469	0           	0           13.613614	0           	0           
5.218131	0           	0           13.633634	0           	0           
5.225793	0           	0           13.653654	0           	0           
5.233456	0           	0           13.673674	0           	0           
5.241118	0           	0           13.693694	0           	0           
5.248781	0           	0           13.713714	0           	0           
5.256443	0           	0           13.733734	0           	0           
5.264106	0           	0           13.753754	0           	0           
5.271768	0           	0           13.773774	0           	0           
5.279431	0           	0           13.793794	0           	0           
5.287093	0           	0           13.813814	0           	0           
5.294756	0           	0           13.833834	0           	0           
5.302418	0           	0           13.853854	0           	0           
5.310080	0           	0           13.873874	0           	0           
5.317743	0           	0           13.893894	0           	0           
5.325405	0           	0           13.913914	0           	0           
5.333068	0           	0           13.933934	0           	0           
5.340730	0           	0           13.953954	0           	0           
5.348393	0           	0           13.973974	0           	0           
5.356055	0           	0           13.993994	0           	0           
5.363718	0           	0           14.014014	0           	0           
5.371380	0           	0           14.034034	0           	0           
5.379043	0           	0           14.054054	0           	0           
5.386705	0           	0           14.074074	0           	0           
5.394367	0           	0           14.094094	0           	0           
5.402030	0           	0           14.114114	0           	0           
5.409692	0           	0           14.134134	0           	0           
5.417355	0           	0           14.154154	0           	0           
5.425017	0           	0           14.174174	0           	0           
5.432680	0           	0           14.194194	0           	0           
5.440342	0           	0           14.214214	0           	0           
5.448005	0           	0           14.234234	0           	0           
5.455667	0           	0           14.254254	0           	0           
5.463330	0           	0           14.274274	0           	0           
5.470992	0           	0           14.294294	0           	0           
5.478654	0           	0           14.314314	0           	0           
5.486317	0           	0           14.334334	0           	0           
5.493979	0           	0           14.354354	0           	0           
5.501642	0           	0           14.374374	0           	0           
5.509304	0           	0           14.394394	0           	0           
5.516967	0           	0           14.414414	0           	0           
5.524629	0           	0           14.434434	0           	0           
5.532292	0           	0           14.454454	0           	0           
5.539954	0           	0           14.474474	0           	0           
5.547617	0           	0           14.494494	0           	0           
5.555279	0           	0           14.514515	0           	0           
5.562941	0           	0           14.534535	0           	0           
5.570604	0           	0           14.554555	0           	0           
5.578266	0           	0           14.574575	0           	0           
5.585929	0           	0           14.594595	0           	0           
5.593591	0           	0           14.614615	0           	0           
5.601254	0           	0           14.634635	0           	0           
5.608916	0           	0           14.654655	0           	0           
5.616579	0           	0           14.674675	0           	0           
5.624241	0           	0           14.694695	0           	0           
5.631904	0           	0           14.714715	0           	0           
5.639566	0           	0           14.734735	0           	0           
5.647228	0           	0           14.754755	0           	0           
5.654891	0           	0           14.774775	0           	0           
5.662553	0           	0           14.794795	0           	0           
5.670216	0           	0           14.814815	0           	0           
5.677878	0           	0           14.834835	0           	0           
5.685541	0           	0           14.854855	0           	0           
5.693203	0           	0           14.874875	0           	0           
5.700866	0           	0           14.894895	0           	0           
5.708528	0           	0           14.914915	0           	0           
5.716191	0           	0           14.934935	0           	0           
5.723853	0           	0           14.954955	0           	0           
5.731515	0           	0           14.974975	0           	0           
5.739178	0           	0           14.994995	0           	0           
5.746840	0           	0           15.015015	0           	0           
5.754503	0           	0           15.035035	0           	0           
5.762165	0           	0           15.055055	0           	0           
5.769828	0           	0           15.075075	0           	0           
5.777490	0           	0           15.095095	0           	0           
5.785153	0           	0           15.115115	0           	0           
5.792815	0           	0           15.135135	0           	0           
5.800478	0           	0           15.155155	0           	0           
5.808140	0           	0           15.175175	0           	0           
5.815802	0           	0           15.195195	0           	0           
5.823465	0           	0           15.215215	0           	0           
5.831127	0           	0           15.235235	0           	0           
5.838790	0           	0           15.255255	0           	0           
5.846452	0           	0           15.275275	0           	0           
5.854115	0           	0           15.295295	0           	0           
5.861777	0           	0           15.315315	0           	0           
5.869440	0           	0           15.335335	0           	0           
5.877102	0           	0           15.355355	0           	0           
5.884764	0           	0           15.375375	0           	0           
5.892427	0           	0           15.395395	0           	0           
5.900089	0           	0           15.415415	0           	0           
5.907752	0           	0           15.435435	0           	0           
5.915414	0           	0           15.455455	0           	0           
5.923077	0           	0           15.475475	0           	0           
5.930739	0           	0           15.495495	0           	0           
5.938402	0           	0           15.515516	0           	0           
5.946064	0           	0           15.535536	0           	0           
5.953727	0           	0           15.555556	0           	0           
5.961389	0           	0           15.575576	0           	0           
5.969051	0           	0           15.595596	0           	0           
5.976714	0           	0           15.615616	0           	0           
5.984376	0           	0           15.635636	0           	0           
5.992039	0           	0           15.655656	0           	0           
5.999701	0           	0           15.675676	0           	0           
6.007364	0           	0           15.695696	0           	0           
6.015026	0           	0           15.715716	0           	0           
6.022689	0           	0           15.735736	0           	0           
6.030351	0           	0           15.755756	0           	0           
6.038014	0           	0           15.775776	0           	0           
6.045676	0           	0           15.795796	0           	0           
6.053338	0           	0           15.815816	0           	0           
6.061001	0           	0           15.835836	0           	0           
6.068663	0           	0           15.855856	0           	0           
6.076326	0           	0           15.875876	0           	0           
6.083988	0           	0           15.895896	0           	0           
6.091651	0           	0           15.915916	0           	0           
6.099313	0           	0           15.935936	0           	0           
6.106976	0           	0           15.955956	0           	0           
6.114638	0           	0           15.975976	0           	0           
6.122301	0           	0           15.995996	0           	0           
6.129963	0           	0           16.016016	0           	0           
6.137625	0           	0           16.036036	0           	0           
6.145288	0           	0           16.056056	0           	0           
6.152950	0           	0           16.076076	0           	0           
6.160613	0           	0           16.096096	0           	0           
6.168275	0           	0           16.116116	0           	0           
6.175938	0           	0           16.136136	0           	0           
6.183600	0           	0           16.156156	0           	0           
6.191263	0           	0           16.176176	0           	0           
6.198925	0           	0           16.196196	0           	0           
6.206588	0           	0           16.216216	0           	0           
6.214250	0           	0           16.236236	0           	0           
6.221912	0           	0           16.256256	0           	0           
6.229575	0           	0           16.276276	0           	0           
6.237237	0           	0           16.296296	0           	0           
6.244900	0           	0           16.316316	0           	0           
6.252562	0           	0           16.336336	0           	0           
6.260225	0           	0           16.356356	0           	0           
6.267887	0           	0           16.376376	0           	0           
6.275550	0           	0           16.396396	0           	0           
6.283212	0           	0           16.416416	0           	0           
6.290875	0           	0           16.436436	0           	0           
6.298537	0           	0           16.456456	0           	0           
6.306199	0           	0           16.476476	0           	0           
6.313862	0           	0           16.496496	0           	0           
6.321524	0           	0           16.516517	0           	0           
6.329187	0           	0           16.536537	0           	0           
6.336849	0           	0           16.556557	0           	0           
6.344512	0           	0           16.576577	0           	0           
6.352174	0           	0           16.596597	0           	0           
6.359837	0           	0           16.616617	0           	0           
6.367499	0           	0           16.636637	0           	0           
6.375162	0           	0           16.656657	0           	0           
6.382824	0           	0           16.676677	0           	0           
6.390486	0           	0           16.696697	0           	0           
6.398149	0           	0           16.716717	0           	0           
6.405811	0           	0           16.736737	0           	0           
6.413474	0           	0           16.756757	0           	0           
6.421136	0           	0           16.776777	0           	0           
6.428799	0           	0           16.796797	0           	0           
6.436461	0           	0           16.816817	0           	0           
6.444124	0           	0           16.836837	0           	0           
6.451786	0           	0           16.856857	0           	0           
6.459449	0           	0           16.876877	0           	0           
6.467111	0           	0           16.896897	0           	0           
6.474773	0           	0           16.916917	0           	0           
6.482436	0           	0           16.936937	0           	0           
6.490098	0           	0           16.956957	0           	0           
6.497761	0           	0           16.976977	0           	0           
6.505423	0           	0           16.996997	0           	0           
6.513086	0           	0           17.017017	0           	0           
6.520748	0           	0           17.037037	0           	0           
6.528411	0           	0           17.057057	0           	0           
6.536073	0           	0           17.077077	0           	0           
6.543736	0           	0           17.097097	0           	0           
6.551398	0           	0           17.117117	0           	0           
6.559060	0           	0           17.137137	0           	0           
6.566723	0           	0           17.157157	0           	0           
6.574385	0           	0           17.177177	0           	0           
6.582048	0           	0           17.197197	0           	0           
6.589710	0           	0           17.217217	0           	0           
6.597373	0           	0           17.237237	0           	0           
6.605035	0           	0           17.257257	0           	0           
6.612698	0           	0           17.277277	0           	0           
6.620360	0           	0           17.297297	0           	0           
6.628023	0           	0           17.317317	0           	0           
6.635685	0           	0           17.337337	0           	0           
6.643347	0           	0           17.357357	0           	0           
6.651010	0           	0           17.377377	0           	0           
6.658672	0           	0           17.397397	0           	0           
6.666335	0           	0           17.417417	0           	0           
6.673997	0           	0           17.437437	0           	0           
6.681660	0           	0           17.457457	0           	0           
6.689322	0           	0           17.477477	0           	0           
6.696985	0           	0           17.497497	0           	0           
6.704647	0           	0           17.517518	0           	0           
6.712310	0           	0           17.537538	0           	0           
6.719972	0           	0           17.557558	0           	0           
6.727634	0           	0           17.577578	0           	0           
6.735297	0           	0           17.597598	0           	0           
6.742959	0           	0           17.617618	0           	0           
6.750622	0           	0           17.637638	0           	0           
6.758284	0           	0           17.657658	0           	0           
6.765947	0           	0           17.677678	0           	0           
6.773609	0           	0           17.697698	0           	0           
6.781272	0           	0           17.717718	0           	0           
6.788934	0           	0           17.737738	0           	0           
6.796596	0           	0           17.757758	0           	0           
6.804259	0           	0           17.777778	0           	0           
6.811921	0           	0           17.797798	0           	0           
6.819584	0           	0           17.817818	0           	0           
6.827246	0           	0           17.837838	0           	0           
6.834909	0           	0           17.857858	0           	0           
6.842571	0           	0           17.877878	0           	0           
6.850234	0           	0           17.897898	0           	0           
6.857896	0           	0           17.917918	0           	0           
6.865559	0           	0           17.937938	0           	0           
6.873221	0           	0           17.957958	0           	0           
6.880883	0           	0           17.977978	0           	0           
6.888546	0           	0           17.997998	0           	0           
6.896208	0           	0           18.018018	0           	0           
6.903871	0           	0           18.038038	0           	0           
6.911533	0           	0           18.058058	0           	0           
6.919196	0           	0           18.078078	0           	0           
6.926858	0           	0           18.098098	0           	0           
6.934521	0           	0           18.118118	0           	0           
6.942183	0           	0           18.138138	0           	0           
6.949846	0           	0           18.158158	0           	0           
6.957508	0           	0           18.178178	0           	0           
6.965170	0           	0           18.198198	0           	0           
6.972833	0           	0           18.218218	0           	0           
6.980495	0           	0           18.238238	0           	0           
6.988158	0           	0           18.258258	0           	0           
6.995820	0           	0           18.278278	0           	0           
7.003483	0           	0           18.298298	0           	0           
7.011145	0           	0           18.318318	0           	0           
7.018808	0           	0           18.338338	0           	0           
7.026470	0           	0           18.358358	0           	0           
7.034133	0           	0           18.378378	0           	0           
7.041795	0           	0           18.398398	0           	0           
7.049457	0           	0           18.418418	0           	0           
7.057120	0           	0           18.438438	0           	0           
7.064782	0           	0           18.458458	0           	0           
7.072445	0           	0           18.478478	0           	0           
7.080107	0           	0           18.498498	0           	0           
7.087770	0           	0           18.518519	0           	0           
7.095432	0           	0           18.538539	0           	0           
7.103095	0           	0           18.558559	0           	0           
7.110757	0           	0           18.578579	0           	0           
7.118420	0           	0           18.598599	0           	0           
7.126082	0           	0           18.618619	0           	0           
7.133744	0           	0           18.638639	0           	0           
7.141407	0           	0           18.658659	0           	0           
7.149069	0           	0           18.678679	0           	0           
7.156732	0           	0           18.698699	0           	0           
7.164394	0           	0           18.718719	0           	0           
7.172057	0           	0           18.738739	0           	0           
7.179719	0           	0           18.758759	0           	0           
7.187382	0           	0           18.778779	0           	0           
7.195044	0           	0           18.798799	0           	0           
7.202707	0           	0           18.818819	0           	0           
7.210369	0           	0           18.838839	0           	0           
7.218031	0           	0           18.858859	0           	0           
7.225694	0           	0           18.878879	0           	0           
7.233356	0           	0           18.898899	0           	0           
7.241019	0           	0           18.918919	0           	0           
7.248681	0           	0           18.938939	0           	0           
7.256344	0           	0           18.958959	0           	0           
7.264006	0           	0           18.978979	0           	0           
7.271669	0           	0           18.998999	0           	0           
7.279331	0           	0           19.019019	0           	0           
7.286994	0           	0           19.039039	0           	0           
7.294656	0           	0           19.059059	0           	0           
7.302318	0           	0           19.079079	0           	0           
7.309981	0           	0           19.099099	0           	0           
7.317643	0           	0           19.119119	0           	0           
7.325306	0           	0           19.139139	0           	0           
7.332968	0           	0           19.159159	0           	0           
7.340631	0           	0           19.179179	0           	0           
7.348293	0           	0           19.199199	0           	0           
7.355956	0           	0           19.219219	0           	0           
7.363618	0           	0           19.239239	0           	0           
7.371281	0           	0           19.259259	0           	0           
