228    0.0011	# Extrapolated
426.9144	0.296981220657277
427.0707	0.29686666666666667
427.227	0.2967521126760564
427.3834	0.29669483568075117
427.5396	0.2965802816901409
427.696	0.29640845070422533
427.8523	0.296293896713615
428.0086	0.2961793427230047
428.1649	0.2961793427230047
428.3212	0.2960647887323944
428.4775	0.29595023474178406
428.6338	0.2958356807511737
428.7901	0.2957784037558685
428.9464	0.2956638497652582
429.1027	0.2955492957746479
429.259	0.2953201877934272
429.4153	0.2952056338028169
429.5716	0.29509107981220656
429.7278	0.2949192488262911
429.8841	0.29486197183098595
430.0405	0.29474741784037556
430.1968	0.2946328638497652
430.353	0.2944037558685446
430.5093	0.29434647887323945
430.6656	0.2942319248826291
430.8218	0.2941173708920188
430.9782	0.29388826291079817
431.1345	0.29383098591549295
431.2908	0.29371643192488267
431.4471	0.29348732394366195
431.6034	0.2934300469483568
431.7597	0.2933154929577465
431.916	0.29308638497652584
432.0723	0.29302910798122067
432.2286	0.2929145539906103
432.3849	0.29268544600938967
432.5412	0.2925708920187794
432.6975	0.29251361502347417
432.8538	0.2922845070422535
433.0101	0.29216995305164317
433.1663	0.2919981220657277
433.3227	0.2918835680751174
433.479	0.2915971830985915
433.6353	0.2915971830985915
433.7915	0.2913680751173709
433.9479	0.29125352112676056
434.1042	0.29108169014084506
434.2605	0.29096713615023473
434.4168	0.2907380281690141
434.5731	0.29062347417840373
434.7294	0.2903943661971831
434.8857	0.29033708920187795
435.042	0.29016525821596245
435.1983	0.29005070422535206
435.3545	0.28982159624413145
435.5109	0.28976431924882634
435.6671	0.28953521126760556
435.8234	0.2894206572769953
435.9797	0.28924882629107984
436.136	0.2891342723004695
436.2923	0.2889051643192488
436.4485	0.2888478873239437
436.6049	0.288618779342723
436.7612	0.28844694835680756
436.9175	0.2883323943661972
437.0738	0.2881032863849765
437.2301	0.2879887323943662
437.3864	0.2878169014084507
437.5427	0.28758779342723
437.6989	0.2875305164319249
437.8553	0.2873014084507043
438.0116	0.28712957746478873
438.1679	0.2870150234741784
438.3242	0.2867859154929578
438.4805	0.2866713615023474
438.6368	0.28649953051643196
438.7931	0.2863849765258216
438.9493	0.2861558685446009
439.1056	0.28598403755868546
439.2619	0.28581220657276996
439.4182	0.2856976525821596
439.5745	0.2855830985915493
439.7308	0.2853539906103287
439.8871	0.2851821596244132
440.0434	0.28506760563380285
440.1997	0.2848384976525822
440.3559	0.28472394366197185
440.5123	0.28455211267605635
440.6686	0.28432300469483573
440.8249	0.2842657276995305
440.9811	0.2840366197183099
441.1375	0.2839220657276995
441.2938	0.28375023474178407
441.4501	0.2835211267605634
441.6064	0.28340657276995307
441.7627	0.28323474178403757
441.919	0.28312018779342724
442.0753	0.28294835680751174
442.2316	0.2828338028169014
442.3878	0.2826046948356808
442.5441	0.28243286384976524
442.7004	0.28231830985915496
442.8567	0.2820892018779343
443.013	0.2820319248826291
443.1693	0.28180281690140846
443.3256	0.2816882629107981
443.4819	0.2815164319248826
443.6381	0.2814018779342723
443.7945	0.2811727699530517
443.9508	0.28111549295774646
444.1071	0.28088638497652585
444.2634	0.2807718309859155
444.4197	0.2806
444.576	0.2804854460093897
444.7323	0.28037089201877935
444.8885	0.28019906103286385
445.0449	0.2800272300469484
445.2012	0.27985539906103285
445.3575	0.2797408450704225
445.5138	0.27968356807511735
445.6701	0.2794544600938967
445.8264	0.2793399061032864
445.9827	0.27928262910798124
446.139	0.2790535211267606
446.2953	0.27893896713615024
446.4516	0.2788244131455399
446.6078	0.2786525821596244
446.7642	0.2785380281690141
446.9205	0.27842347417840374
447.0767	0.27825164319248824
447.233	0.2781370892018779
447.3893	0.2780225352112676
447.5455	0.27785070422535213
447.7019	0.27773615023474174
447.8582	0.27762159624413146
448.0145	0.27744976525821596
448.1708	0.2773352112676057
448.3271	0.2772206572769953
448.4834	0.27699154929577463
448.6397	0.2769342723004695
448.796	0.2768197183098592
448.9523	0.2766478873239437
449.1086	0.27653333333333335
449.2649	0.276418779342723
449.4212	0.2763042253521127
449.5775	0.276075117370892
449.7338	0.27601784037558685
449.8901	0.2759032863849766
450.0464	0.27567417840375585
450.2027	0.27561690140845074
450.359	0.2754450704225352
450.5152	0.2753877934272301
450.6716	0.27515868544600935
450.8279	0.27510140845070424
450.9842	0.2749868544600939
451.1405	0.27475774647887324
451.2968	0.2747004694835681
451.4531	0.27458591549295774
451.6094	0.27435680751173713
451.7657	0.27424225352112674
451.922	0.27418497652582163
452.0783	0.27395586854460097
452.2346	0.27384131455399063
452.3909	0.27378403755868547
452.5472	0.2735549295774648
452.7035	0.27344037558685447
452.8598	0.27332582159624413
453.0161	0.27315399061032863
453.1724	0.27303943661971836
453.3287	0.272924882629108
453.4849	0.2727530516431925
453.6413	0.2726384976525822
453.7976	0.27252394366197186
453.9539	0.27235211267605636
454.1102	0.272237558685446
454.2665	0.2719511737089202
454.4228	0.2719511737089202
454.5791	0.27183661971830986
454.7353	0.27160751173708925
454.8916	0.27149295774647886
455.0479	0.2713211267605634
455.2042	0.271206572769953
455.3605	0.2710347417840376
455.5168	0.2708629107981221
455.6731	0.27074835680751175
455.8294	0.27057652582159625
455.9857	0.2705192488262911
456.142	0.2702901408450704
456.2983	0.27017558685446014
456.4546	0.2700037558685446
456.6109	0.2698892018779343
456.7671	0.26966009389671364
456.9235	0.2694882629107981
457.0798	0.2693737089201878
457.2361	0.26920187793427225
457.3924	0.26908732394366197
457.5487	0.2688582159624413
457.705	0.268743661971831
457.8613	0.26857183098591547
458.0176	0.26834272300469486
458.1739	0.26828544600938964
458.3302	0.26805633802816903
458.4864	0.26782723004694836
458.6427	0.26765539906103286
458.799	0.26754084507042253
458.9553	0.2673690140845071
459.1116	0.26713990610328636
459.2679	0.26691079812206575
459.4242	0.2667389671361502
459.5805	0.2665098591549296
459.7368	0.2663380281690141
459.8931	0.2661661971830986
460.0493	0.2659943661971831
460.2057	0.26570798122065725
460.3618	0.2655361502347418
460.5182	0.2653070422535211
460.6745	0.2650779342723005
460.8308	0.26490610328638503
460.987	0.2646197183098592
461.1434	0.26439061032863853
461.2997	0.2641615023474178
461.456	0.26398967136150236
461.6122	0.2637605633802817
461.7686	0.26370328638497653
461.9249	0.2634741784037559
462.0812	0.2632450704225352
462.2375	0.2631877934272301
462.3937	0.2629586854460094
462.55	0.2627868544600939
462.7063	0.26255774647887326
462.8626	0.2624431924882629
463.0189	0.2622713615023474
463.1752	0.2620422535211268
463.3315	0.2619276995305165
463.4878	0.261755868544601
463.6441	0.2615267605633803
463.8004	0.26141220657277
463.9567	0.2612403755868545
464.113	0.2610112676056338
464.2692	0.2608394366197183
464.4256	0.260724882629108
464.5819	0.26049577464788737
464.7382	0.26032394366197187
464.8944	0.26020938967136154
465.0507	0.26003755868544604
465.207	0.25980845070422537
465.3633	0.25969389671361504
465.5196	0.25952206572769954
465.6759	0.25929295774647887
465.8322	0.2591784037558686
465.9885	0.25900657276995304
466.1448	0.25877746478873237
466.3011	0.2586056338028169
466.4574	0.25849107981220654
466.6137	0.2582619718309859
466.77	0.2580901408450704
466.9263	0.2579755868544601
467.0826	0.2577464788732395
467.2389	0.2575746478873239
467.3952	0.25746009389671365
467.5514	0.2572882629107981
467.7077	0.2570018779342723
467.8639	0.2568300469483568
468.0203	0.2567727699530516
468.1766	0.256543661971831
468.3329	0.2563718309859155
468.4892	0.25625727699530515
468.6455	0.25602816901408454
468.8018	0.2557990610328639
468.9581	0.2557417840375587
469.1144	0.25551267605633804
469.2707	0.2553408450704225
469.427	0.2552262910798122
469.5833	0.25499718309859154
469.7396	0.25482535211267604
469.8959	0.25459624413145543
470.0522	0.25453896713615026
470.2085	0.2543098591549296
470.3647	0.25408075117370893
470.521	0.25402347417840376
470.6773	0.2537943661971831
470.8336	0.25362253521126765
470.9899	0.25339342723004693
471.1461	0.2532788732394366
471.3025	0.25310704225352115
471.4588	0.25287793427230043
471.6151	0.25276338028169015
471.7713	0.25259154929577465
471.9277	0.2523051643192488
472.084	0.25224788732394365
472.2403	0.2520760563380282
472.3966	0.2518469483568075
472.5529	0.25167511737089204
472.7092	0.2515605633802817
472.8655	0.25133145539906104
473.0217	0.25115962441314554
473.178	0.25104507042253527
473.3343	0.25081596244131454
473.4906	0.2506441314553991
473.6469	0.25052957746478877
473.8032	0.25035774647887327
473.9595	0.2501286384976526
474.1158	0.24989953051643196
474.2721	0.24984225352112677
474.4284	0.24961314553990613
474.5847	0.2494413145539906
474.741	0.24932676056338032
474.8973	0.24909765258215963
475.0536	0.24892582159624416
475.2099	0.24869671361502346
475.3662	0.24858215962441313
475.5225	0.24841032863849766
475.6787	0.24818122065727702
475.835	0.24806666666666669
475.9912	0.2478948356807512
476.1476	0.24766572769953052
476.3039	0.24749389671361505
476.4602	0.2473793427230047
476.6165	0.24715023474178402
476.7728	0.24697840375586855
476.9291	0.24686384976525821
477.0854	0.24669201877934271
477.2417	0.2464629107981221
477.398	0.2462338028169014
477.5543	0.24617652582159627
477.7106	0.2459474178403756
477.8669	0.24577558685446008
478.0232	0.24566103286384977
478.1795	0.2454319248826291
478.3357	0.2452600938967136
478.492	0.245030985915493
478.6482	0.2449164319248826
478.8046	0.24474460093896716
478.9609	0.2445154929577465
479.1172	0.24440093896713616
479.2735	0.24422910798122066
479.4298	0.244
479.5861	0.24382816901408452
479.7424	0.24371361502347416
479.8987	0.2434845070422535
480.055	0.24331267605633805
480.2113	0.24314084507042252
480.3676	0.24302629107981225
480.5239	0.24279718309859155
480.6802	0.24256807511737088
480.8365	0.24251079812206575
480.9927	0.24228169014084505
481.149	0.24210985915492958
481.3053	0.24188075117370897
481.4616	0.24176619718309855
481.6179	0.24159436619718314
481.7742	0.24136525821596247
481.9304	0.2412507042253521
482.0868	0.24107887323943664
482.2431	0.24084976525821597
482.3994	0.24067793427230047
482.5556	0.24056338028169014
482.712	0.24033427230046947
482.8683	0.24016244131455397
483.0246	0.23993333333333336
483.1809	0.239818779342723
483.3372	0.23964694835680753
483.4934	0.23941784037558686
483.6497	0.23924600938967136
483.806	0.23913145539906103
483.9623	0.23890234741784042
484.1186	0.23873051643192486
484.2749	0.23861596244131458
484.4312	0.23844413145539906
484.5875	0.23821502347417842
484.7438	0.23798591549295775
484.9001	0.2379286384976526
485.0564	0.23769953051643192
485.2127	0.23752769953051645
485.369	0.23729859154929575
485.5253	0.23718403755868547
485.6816	0.23701220657276995
485.8378	0.2367830985915493
485.9941	0.23661126760563383
486.1504	0.2364967136150235
486.3067	0.2362676056338028
486.463	0.23609577464788734
486.6193	0.23586666666666667
486.7755	0.23575211267605636
486.9319	0.23558028169014084
487.0882	0.2353511737089202
487.2445	0.23517934272300473
487.4008	0.2350647887323944
487.5571	0.2348356807511737
487.7134	0.23466384976525823
487.8697	0.2344347417840376
488.026	0.23432018779342723
488.1823	0.23414835680751175
488.3385	0.23386197183098592
488.4948	0.2337474178403756
488.6511	0.23363286384976525
488.8074	0.23340375586854462
488.9637	0.23323192488262912
489.12	0.23300281690140845
489.2763	0.2329455399061033
489.4325	0.23265915492957748
489.5889	0.23248732394366198
489.7452	0.23231549295774648
489.9015	0.23220093896713614
490.0578	0.23202910798122067
490.2141	0.2318
490.3704	0.23157089201877934
490.5267	0.23139906103286387
490.683	0.2312845070422535
490.8392	0.23111267605633806
490.9955	0.23088356807511737
491.1518	0.23065446009389673
491.3081	0.23059718309859156
491.4644	0.2303680751173709
491.6207	0.2301962441314554
491.777	0.22996713615023479
491.9333	0.2298525821596244
492.0896	0.22968075117370895
492.2459	0.22945164319248829
492.4022	0.22927981220657276
492.5585	0.22905070422535212
492.7147	0.22893615023474181
492.8711	0.2287643192488263
493.0274	0.22853521126760565
493.1836	0.22836338028169015
493.3399	0.22824882629107981
493.4962	0.22801971830985918
493.6524	0.22784788732394365
493.8088	0.227618779342723
493.9651	0.22744694835680754
494.1214	0.22733239436619718
494.2777	0.22710328638497654
494.434	0.22687417840375587
494.5903	0.22670234741784037
494.7466	0.22658779342723007
494.9029	0.22641596244131454
495.0592	0.2261868544600939
495.2155	0.22601502347417843
495.3718	0.22578591549295773
495.5281	0.22567136150234743
495.6843	0.22549953051643193
495.8406	0.22527042253521126
495.9969	0.2250985915492958
496.1532	0.22486948356807512
496.3094	0.22475492957746482
496.4658	0.22458309859154932
496.6221	0.22435399061032862
496.7784	0.22418215962441318
496.9346	0.22395305164319249
497.091	0.22383849765258215
497.2473	0.22366666666666668
497.4036	0.223437558685446
497.5598	0.22326572769953051
497.7162	0.2230366197183099
497.8725	0.22292206572769951
498.0287	0.22275023474178404
498.185	0.2225211267605634
498.3413	0.22229201877934274
498.4976	0.22212018779342724
498.6539	0.22200563380281693
498.8102	0.2218338028169014
498.9665	0.22160469483568077
499.1228	0.22143286384976527
499.2791	0.2212037558685446
499.4354	0.2210892018779343
499.5917	0.22091737089201877
499.748	0.22068826291079813
499.9043	0.22051643192488266
500.0605	0.22028732394366196
500.2168	0.2201154929577465
500.3731	0.22000093896713616
500.5293	0.2197718309859155
500.6857	0.21960000000000002
500.842	0.21937089201877935
500.9983	0.21919906103286385
501.1546	0.21908450704225355
501.3109	0.2187981220657277
501.4672	0.21868356807511735
501.6235	0.2184544600938967
501.7798	0.2182826291079812
501.9361	0.21805352112676057
502.0924	0.21793896713615024
502.2487	0.21770985915492957
502.4049	0.21753802816901413
502.5612	0.2173661971830986
502.7175	0.21713708920187794
502.8738	0.21690798122065727
503.0301	0.2168507042253521
503.1864	0.21662159624413146
503.3427	0.21644976525821596
503.499	0.21622065727699533
503.6553	0.21599154929577463
503.8115	0.21581971830985916
503.9679	0.21559061032863852
504.1242	0.21553333333333335
504.2805	0.2153042253521127
504.4368	0.21507511737089205
504.593	0.21490328638497652
504.7492	0.21467417840375588
504.9056	0.21450234741784036
505.0619	0.21421596244131455
505.2182	0.2141586854460094
505.3745	0.21398685446009388
505.5308	0.21375774647887325
505.6871	0.21358591549295777
505.8434	0.21335680751173708
505.9997	0.21312769953051644
506.156	0.21295586854460094
506.3123	0.2128413145539906
506.4686	0.21266948356807513
506.6248	0.21244037558685447
506.7811	0.21226854460093897
506.9374	0.2120394366197183
507.0937	0.21186760563380283
507.25	0.21163849765258216
507.4062	0.21152394366197183
507.5626	0.21135211267605633
507.7189	0.2111230046948357
507.8752	0.2109511737089202
508.0315	0.21072206572769955
508.1878	0.21049295774647886
508.3441	0.21032112676056341
508.5004	0.21009201877934275
508.6566	0.21003474178403758
508.8129	0.20980563380281692
508.9691	0.20957652582159625
509.1255	0.20940469483568075
509.2818	0.2091755868544601
509.4381	0.2090037558685446
509.5944	0.20877464788732394
509.7507	0.20860281690140847
509.907	0.2083737089201878
510.0633	0.2082018779342723
510.2196	0.20808732394366197
510.3759	0.2078582159624413
510.5322	0.20768638497652583
510.6885	0.20745727699530517
510.8447	0.20722816901408453
511.001	0.207056338028169
511.1573	0.20682723004694836
511.3136	0.2066553990610329
511.4699	0.2064262910798122
511.6261	0.2062544600938967
511.7825	0.2061399061032864
511.9388	0.20591079812206572
512.0951	0.20573896713615025
512.2514	0.20550985915492959
512.4077	0.2053380281690141
512.564	0.20505164319248825
512.7202	0.20493708920187795
512.8765	0.20470798122065728
513.0328	0.20447887323943661
513.1891	0.20430704225352114
513.3454	0.20407793427230048
513.5017	0.2038488262910798
513.658	0.20367699530516437
513.8143	0.20356244131455398
513.9706	0.2033906103286385
514.1269	0.20316150234741787
514.2832	0.20298967136150234
514.4395	0.2027605633802817
514.5958	0.2025887323943662
514.752	0.20235962441314556
514.9083	0.20218779342723006
515.0646	0.2019586854460094
515.2209	0.20172957746478876
515.3772	0.20155774647887323
515.5335	0.2013286384976526
515.6898	0.20115680751173712
515.846	0.20092769953051642
516.0024	0.20075586854460095
516.1587	0.20052676056338029
516.315	0.20035492957746479
516.4712	0.20012582159624412
516.6275	0.19989671361502345
516.7838	0.1998394366197183
516.9401	0.19961032863849762
517.0964	0.19943849765258218
517.2527	0.19915211267605634
517.409	0.19898028169014084
517.5653	0.19880845070422537
517.7216	0.1985793427230047
517.8779	0.1984075117370892
518.0342	0.19817840375586854
518.1905	0.19800657276995307
518.3467	0.1977774647887324
518.503	0.19760563380281687
518.6593	0.19737652582159626
518.8155	0.1971474178403756
518.9719	0.1969755868544601
519.1282	0.1966892018779343
519.2845	0.19646009389671362
519.4408	0.19623098591549298
519.5971	0.19605915492957746
519.7534	0.19577276995305165
519.9097	0.19565821596244132
520.0659	0.19542910798122065
520.2222	0.19525727699530518
520.3785	0.1950281690140845
520.5348	0.194856338028169
520.6911	0.19456995305164318
520.8474	0.1943981220657277
521.0037	0.19422629107981224
521.16	0.19399718309859154
521.3163	0.19371079812206574
521.4726	0.19348169014084507
521.6288	0.1933098591549296
521.7851	0.19308075117370893
521.9414	0.19290892018779343
522.0977	0.19267981220657276
522.254	0.1925079812206573
522.4102	0.19227887323943663
522.5666	0.1921070422535211
522.7229	0.1918779342723005
522.8792	0.19159154929577465
523.0355	0.19136244131455402
523.1917	0.1911906103286385
523.3479	0.19096150234741782
523.5043	0.1907323943661972
523.6606	0.19056056338028168
523.8169	0.19033145539906104
523.9731	0.19015962441314554
524.1295	0.1899305164319249
524.2858	0.18964413145539907
524.4421	0.1894150234741784
524.5984	0.18924319248826293
524.7546	0.18901408450704227
524.9109	0.1887849765258216
525.0672	0.1886131455399061
525.2235	0.18844131455399063
525.3798	0.18821220657276994
525.5361	0.1879830985915493
525.6924	0.18781126760563382
525.8487	0.18758215962441316
526.005	0.18729577464788735
526.1613	0.18706666666666666
526.3176	0.18689483568075116
526.4738	0.18666572769953052
526.6301	0.18649389671361502
526.7864	0.18626478873239438
526.9426	0.18609295774647888
527.099	0.18586384976525824
527.2553	0.18569201877934272
527.4116	0.1854056338028169
527.5678	0.1852338028169014
527.7242	0.1850619718309859
527.8805	0.18483286384976527
528.0368	0.18466103286384977
528.193	0.18443192488262913
528.3493	0.18420281690140844
528.5056	0.18403098591549294
528.6619	0.1838591549295775
528.8182	0.1836300469483568
528.9745	0.18340093896713616
529.1308	0.18322910798122066
529.2871	0.18300000000000002
529.4434	0.18282816901408452
529.5997	0.18259906103286383
529.756	0.18242723004694836
529.9122	0.1821981220657277
530.0685	0.18202629107981222
530.2248	0.18179718309859155
530.3811	0.18168262910798122
530.5373	0.18151079812206575
530.6937	0.18128169014084505
530.85	0.18110985915492958
531.0063	0.18088075117370894
531.1626	0.18065164319248828
531.3189	0.18047981220657278
531.4752	0.18025070422535208
531.6315	0.18019342723004694
531.7877	0.17996431924882628
531.9441	0.17973521126760564
532.1003	0.17956338028169014
532.2566	0.1793342723004695
532.4129	0.1792769953051643
532.5692	0.17904788732394367
532.7255	0.178818779342723
532.8818	0.17864694835680753
533.0381	0.17853239436619717
533.1944	0.17836056338028172
533.3507	0.17813145539906103
533.507	0.1779023474178404
533.6633	0.17784507042253522
533.8195	0.17761596244131456
533.9759	0.17744413145539908
534.1322	0.17732957746478875
534.2885	0.17710046948356806
534.4447	0.1769286384976526
534.6011	0.17681408450704225
534.7572	0.1765849765258216
534.9136	0.1764131455399061
535.0699	0.17629859154929578
535.2262	0.1760694835680751
535.3825	0.17589765258215964
535.5388	0.17578309859154928
535.6951	0.1756112676056338
535.8514	0.17549671361502348
536.0077	0.1752676056338028
536.164	0.17509577464788734
536.3203	0.17492394366197184
536.4766	0.17475211267605634
536.6329	0.17469483568075117
536.7892	0.1744657276995305
536.9455	0.1743511737089202
537.1018	0.17417934272300467
537.2581	0.17406478873239437
537.4144	0.1738356807511737
537.5707	0.17377840375586853
537.7269	0.1735492957746479
537.8833	0.1734347417840376
538.0396	0.17326291079812206
538.1959	0.17314835680751176
538.3521	0.1729192488262911
538.5084	0.17286197183098592
538.6646	0.17263286384976526
538.821	0.17251830985915495
538.9773	0.17234647887323942
539.1336	0.17223192488262912
539.2899	0.17211737089201878
539.4462	0.1719455399061033
539.6025	0.17183098591549295
539.7588	0.17154460093896715
539.9151	0.17143004694835684
540.0714	0.17143004694835684
540.2277	0.17120093896713615
540.384	0.17108638497652584
540.5403	0.17091455399061034
540.6966	0.1708
540.8529	0.17068544600938967
541.0092	0.1705136150234742
541.1655	0.17034178403755867
541.3218	0.17016995305164317
541.4781	0.17011267605633804
541.6343	0.16999812206572773
541.7907	0.16976901408450704
541.947	0.16965446009389673
542.1033	0.16948262910798123
542.2596	0.1693680751173709
542.4159	0.16913896713615023
542.5722	0.1690816901408451
542.7285	0.1688525821596244
542.8848	0.16873802816901406
543.0411	0.16868075117370893
543.1973	0.16845164319248826
543.3536	0.16833708920187793
543.5099	0.16816525821596245
543.6662	0.16805070422535212
543.8225	0.16782159624413143
543.9788	0.1677643192488263
544.1351	0.16753521126760562
544.2913	0.16742065727699532
544.4477	0.16736338028169015
544.604	0.16713427230046948
544.7603	0.16701971830985918
544.9165	0.16684788732394365
545.0729	0.16673333333333334
545.2292	0.1665042253521127
545.3855	0.16644694835680754
545.5417	0.16633239436619718
545.6981	0.1661032863849765
545.8544	0.1659887323943662
546.0107	0.16575962441314554
546.167	0.16570234741784037
546.3233	0.16553051643192487
546.4796	0.16541596244131457
546.6359	0.16530140845070423
546.7922	0.1650723004694836
546.9485	0.16501502347417843
547.1048	0.16478591549295776
547.261	0.1646713615023474
547.4174	0.1645568075117371
547.5737	0.16438497652582157
547.73	0.16427042253521126
547.8862	0.16409859154929576
548.0426	0.16398403755868546
548.1989	0.16386948356807512
548.3551	0.1636403755868545
548.5114	0.16358309859154932
548.6677	0.163468544600939
548.8239	0.1632394366197183
548.9803	0.16318215962441315
549.1366	0.16306760563380282
549.2929	0.16283849765258215
549.4492	0.16272394366197185
549.6055	0.16266666666666665
549.7618	0.16255211267605635
549.9181	0.16226572769953052
550.0744	0.16226572769953052
550.2307	0.1621511737089202
550.387	0.16203661971830988
550.5433	0.16180751173708918
550.6996	0.16175023474178404
550.8559	0.1616356807511737
551.0122	0.16152112676056338
551.1685	0.16140657276995304
551.3248	0.16117746478873238
551.4811	0.16106291079812207
551.6374	0.16100563380281693
551.7936	0.16089107981220654
551.95	0.1608338028169014
552.1063	0.1607192488262911
552.2626	0.16049014084507043
552.4189	0.16043286384976527
552.5752	0.1603183098591549
552.7315	0.1602037558685446
552.8878	0.1600892018779343
553.0441	0.15997464788732396
553.2004	0.15991737089201877
553.3567	0.15980281690140846
553.513	0.15980281690140846
553.6693	0.15968826291079813
553.8256	0.15957370892018782
553.9819	0.15951643192488266
554.1381	0.1594018779342723
554.2946	0.1594018779342723
554.4509	0.159287323943662
554.6072	0.15917276995305163
554.7635	0.15905821596244132
554.9198	0.15905821596244132
555.0761	0.15900093896713619
555.2324	0.1588863849765258
555.3887	0.1587718309859155
555.545	0.1587718309859155
555.7013	0.15865727699530519
555.8576	0.1586
556.0139	0.1586
556.1702	0.15848544600938969
556.3265	0.15837089201877935
556.4828	0.15837089201877935
556.6391	0.15825633802816902
556.7953	0.1581417840375587
556.9517	0.1581417840375587
557.108	0.15808450704225355
557.2643	0.15796995305164319
557.4205	0.15796995305164319
557.5769	0.15785539906103288
557.7332	0.15785539906103288
557.8895	0.15768356807511738
558.0458	0.15768356807511738
558.2022	0.15768356807511738
558.3585	0.15756901408450708
558.5148	0.15756901408450708
558.6711	0.1574544600938967
558.8274	0.1574544600938967
558.9837	0.15733990610328638
559.14	0.15733990610328638
559.2963	0.15722535211267608
559.4526	0.15716807511737088
559.6089	0.15716807511737088
559.7652	0.15705352112676058
559.9215	0.15705352112676058
560.0778	0.15693896713615024
560.2341	0.15693896713615024
560.3904	0.1568244131455399
560.5467	0.1568244131455399
560.7029	0.15676713615023474
560.8593	0.15665258215962444
561.0157	0.15665258215962444
561.172	0.1564807511737089
561.3283	0.1564807511737089
561.4846	0.15642347417840374
561.6409	0.15642347417840374
561.7972	0.1563089201877934
561.9535	0.1563089201877934
562.1098	0.15625164319248827
562.2661	0.15613708920187794
562.4224	0.15613708920187794
562.5787	0.1560225352112676
562.7349	0.1560225352112676
562.8913	0.15590798122065727
563.0476	0.15590798122065727
563.2039	0.1558507042253521
563.3602	0.15573615023474177
563.5165	0.15573615023474177
563.6728	0.15562159624413147
563.8292	0.15562159624413147
563.9855	0.15550704225352113
564.1418	0.1553924882629108
564.2981	0.1553924882629108
564.4544	0.15527793427230047
564.6107	0.15522065727699533
564.767	0.15522065727699533
564.9233	0.15510610328638497
565.0796	0.15499154929577463
565.2359	0.15499154929577463
565.3921	0.1549342723004695
565.5485	0.15481971830985913
565.7048	0.15470516431924883
565.8611	0.15470516431924883
566.0174	0.1545906103286385
566.1737	0.15447605633802816
566.33	0.154418779342723
566.4863	0.15430422535211266
566.6425	0.15430422535211266
566.7989	0.15418967136150236
566.9552	0.15407511737089205
567.1115	0.15401784037558686
567.2678	0.15390328638497652
567.4241	0.15378873239436622
567.5804	0.15378873239436622
567.7367	0.15367417840375586
567.893	0.15355962441314555
568.0493	0.15350234741784038
568.2056	0.15338779342723002
568.362	0.15327323943661972
568.5183	0.1531586854460094
568.6745	0.15310140845070422
568.8309	0.15298685446009389
568.9872	0.15287230046948358
569.1435	0.15275774647887325
569.2998	0.15264319248826294
569.4561	0.15258591549295777
569.6124	0.1524713615023474
569.7687	0.1524713615023474
569.925	0.1523568075117371
570.0813	0.15224225352112675
570.2376	0.1521849765258216
570.3939	0.1520704225352113
570.5502	0.15189859154929578
570.7065	0.1518413145539906
570.8628	0.1517267605633803
571.0191	0.1516694835680751
571.1754	0.1515549295774648
571.3317	0.15144037558685447
571.488	0.15132582159624414
571.6442	0.15126854460093897
571.8006	0.15115399061032866
571.9569	0.1510394366197183
572.1132	0.150924882629108
572.2695	0.15081032863849764
572.4258	0.15069577464788733
572.5821	0.1506384976525822
572.7384	0.15052394366197183
572.8947	0.15035211267605633
573.051	0.150237558685446
573.2073	0.1501230046948357
573.3636	0.1501230046948357
573.5199	0.15000845070422536
573.6762	0.14989389671361503
573.8325	0.14983661971830986
573.9888	0.14972206572769955
574.1451	0.14960751173708922
574.3014	0.14949295774647886
574.4577	0.14943568075117372
574.6139	0.1493211267605634
574.7703	0.14920657276995306
574.9266	0.14920657276995306
575.0829	0.14909201877934272
575.2392	0.1489774647887324
575.3955	0.14892018779342722
575.5518	0.1488056338028169
575.7081	0.14869107981220658
575.8643	0.14857652582159628
576.0207	0.14851924882629106
576.177	0.14851924882629106
576.3333	0.14840469483568075
576.4896	0.14829014084507045
576.6459	0.14817558685446008
576.8022	0.14806103286384978
576.9585	0.1480037558685446
577.1149	0.1480037558685446
577.2711	0.14788920187793425
577.4275	0.14777464788732395
577.5838	0.1476600938967136
577.7401	0.14760281690140845
577.8963	0.14760281690140845
578.0527	0.1474882629107981
578.209	0.1473164319248826
578.3653	0.1472018779342723
578.5215	0.1472018779342723
578.6779	0.14714460093896717
578.8342	0.14708732394366197
578.9905	0.14697276995305164
579.1468	0.14697276995305164
579.3031	0.14685821596244134
579.4594	0.14674366197183097
579.6157	0.14668638497652584
579.772	0.14668638497652584
579.9283	0.1465718309859155
580.0846	0.14645727699530514
580.2409	0.14634272300469484
580.3972	0.14634272300469484
580.5535	0.14622816901408453
580.7098	0.1461136150234742
580.866	0.1461136150234742
581.0224	0.146056338028169
581.1787	0.1459417840375587
581.3351	0.1459417840375587
581.4914	0.14582723004694836
581.6477	0.1457699530516432
581.804	0.1457699530516432
581.9603	0.1456553990610329
582.1166	0.14554084507042253
582.2729	0.14554084507042253
582.4292	0.14542629107981223
582.5855	0.14531173708920186
582.7418	0.14531173708920186
582.8981	0.14525446009389673
583.0544	0.14513990610328642
583.2107	0.14513990610328642
583.367	0.14502535211267603
583.5232	0.14502535211267603
583.6796	0.14491079812206573
583.8359	0.1448535211267606
583.9922	0.1448535211267606
584.1485	0.14473896713615023
584.3048	0.14473896713615023
584.4611	0.14462441314553992
